,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GCKR,23.88256612381588,1.6495161244112149,0.470263012193286,3.5076458952575167,0.00045209038110343255,0.028519443106944372
ABCB1,187.7552891915097,1.622514164146278,0.4536233092267089,3.576787460309691,0.00034784276690447846,0.024046620559141627
AQP6,17.695218157904986,-0.9276224514583548,0.26809696271829336,-3.4600259624465313,0.0005401233084923594,0.03227618211256319
TXLNG,2707.9783973727003,0.3922393071725124,0.10681880115341072,3.672006266099048,0.00024065378030056035,0.01857952579736516
ADAMTS2,91.60604921704697,-2.2705644530779385,0.43705173464036784,-5.1951846271615745,2.0451676730192935e-07,8.319899414432717e-05
IGBP1,3048.995844738419,0.367692996376715,0.10414216775139967,3.5306831451256517,0.00041448795173474717,0.027230056307443608
RGS1,7.947339666877574,-2.1238757964134214,0.3652808942118699,-5.814363220381115,6.086512867683191e-09,4.598360471534651e-06
LYZ,83.90071636143648,-1.5729321895866333,0.331237280196223,-4.748656880212389,2.047720131524863e-06,0.0005325918647001264
SEMA6A,311.52361294710147,-1.24411940448801,0.3016597311817223,-4.124247540811281,3.719487078341079e-05,0.004797684735074828
PTGS1,474.58305204257044,1.5488155700121438,0.40316700246463916,3.841622852425743,0.00012222353594562962,0.011681551262321607
TLL2,95.67515320283536,1.0999118215221666,0.3220635664089541,3.4152010231592174,0.000637349553172956,0.03703981441708986
CYP26A1,159.24553194447688,-2.3276506074572594,0.4367773635354544,-5.329146612856272,9.867531798974524e-08,4.711075848941503e-05
SERPIND1,42.802129624501035,1.287569729436275,0.38340900830656666,3.358214599920819,0.0007844768397724769,0.042205448007717646
SEZ6L,23.83663174774576,-2.440457771126947,0.5055769733171578,-4.82707460965791,1.3855322470018496e-06,0.00039731405883132887
NCF4,26.736908085832336,-1.39956244386993,0.3735343630326156,-3.746810420619121,0.00017909733581748024,0.015195020221455791
CSF2RB,12.553305873469043,-1.1808363050768549,0.34652389144829926,-3.407662023364509,0.0006552199604434319,0.037596355451773124
REC8,435.68822608125964,0.8690124000706153,0.2379669163946149,3.6518202329837846,0.0002603881390811127,0.0194380501056626
ST8SIA5,40.30474112717677,2.0068889249446324,0.3693786559635645,5.433148051582579,5.536843107869253e-08,3.0822731343122676e-05
NOL4,55.90257587256072,1.7408939457450683,0.46739673485869593,3.724660049821225,0.00019557859825669106,0.01620340600857197
SRPX,989.4525313842776,1.7002457307948045,0.4362478352620039,3.897430756931235,9.721860658818507e-05,0.009983312639643045
PIN4,1622.7097764250232,0.4422333276368481,0.11137616940292247,3.9706279180512385,7.168345588707657e-05,0.0079253928179541
CBLN1,41.01716321443734,2.1406539798741115,0.4931148611434023,4.341085918421732,1.417802657062272e-05,0.002297684876519077
STMN2,21.271002033581002,2.1205756700327805,0.47931911334721666,4.42414168553434,9.68264614335533e-06,0.0017556573987131886
ANXA13,34.96733070634533,3.119246630211967,0.5357950658984977,5.821715855074493,5.8246515196297e-09,4.507854082179756e-06
NEFM,181.07448520860865,2.870400149680907,0.45251500702495523,6.343215374341409,2.2501850267967608e-10,2.7461777340495393e-07
CASP14,6.922956583581974,-2.0580941655897926,0.5689161062586083,-3.6175705749034615,0.0002973812570163873,0.021252713212583298
SIGLEC6,10.097218400104556,-2.413573886640644,0.5353561229175334,-4.508352073172109,6.533309653652403e-06,0.0013289003116669514
KCNN1,50.77403854669381,1.16532458066649,0.3426123349705839,3.4012919609754935,0.0006706815568851069,0.0382721468816524
HPN,168.68526013350657,1.7901555033520309,0.53667079359705,3.33566783344677,0.0008509477168865134,0.043976257336361485
PIK3CG,28.8735771068526,1.8055140649836408,0.3789377410892536,4.764672053498035,1.8916105067730559e-06,0.0005174370085380675
PTN,270.4578925933945,-1.7805381817200205,0.49722799358447917,-3.5809290802077633,0.0003423745854806953,0.023824315727824435
TFEC,47.63867544129078,2.305595050403773,0.4146263580454739,5.560657217433601,2.687606153756762e-08,1.672165311075604e-05
EVX1,6.4292219777515145,-1.545648387338608,0.4705364263801578,-3.2848644667731657,0.0010203143959089944,0.04928799602612485
PTPRZ1,384.1813528620872,-2.137560755703105,0.4797121306181125,-4.455923916180404,8.353265565423731e-06,0.0015683873944169254
SFRP4,44.4147572405723,1.861121774542737,0.47348502601429243,3.9306877140536183,8.47032319957192e-05,0.00887035727543289
MEOX2,8.596713382957763,-3.970365446786853,0.5723251956959238,-6.937254338347017,3.9979369023039424e-12,6.6311586880319126e-09
TMEM176B,46.50319658683818,-1.534579163598429,0.43044863981740966,-3.56506914332306,0.0003637602785802707,0.02492975680265782
AMBP,49.47458318678962,-1.7003289145647502,0.4197541195612272,-4.050773620380712,5.10485771302373e-05,0.006021644613083865
GATA3,769.2724403382173,-1.2945104057281263,0.3905143466196615,-3.314885655120131,0.0009168061840748015,0.046104816809989416
SPOCK2,536.1995750276325,1.2134280356590128,0.34625366685093384,3.504448188793932,0.00045755459151239347,0.02863641961199163
TLX1,31.787555089870118,2.44735779628061,0.542345135867034,4.512546779585436,6.405380103110759e-06,0.0013112846196890807
ALDH3A1,12865.128293533438,-1.9476648500126672,0.5226911134557459,-3.7262252980269346,0.00019436868569730367,0.016187697548191975
CCL2,556.6484696730851,1.7098805426329675,0.5113120773392559,3.344103568863015,0.0008254891402445472,0.043295199849751616
VTN,209.9391855224391,2.8334188174047426,0.4488147521527826,6.313114272233656,2.734754079219595e-10,3.21394376621174e-07
ODAM,10.643697443869202,-2.8774735486254044,0.7641112591521607,-3.765778234727465,0.00016603111351283658,0.014433789761303611
CRYAB,94.68729198920404,1.7381791288404376,0.35419612495920477,4.9073917142392105,9.22955825478496e-07,0.00028712069900253096
SC5D,4254.321434218377,-0.5049540589794277,0.12812539887330465,-3.9410925813292166,8.111131023022053e-05,0.008579143283050426
UPK2,191.7539681679861,-1.5656655285121426,0.43036011698883625,-3.6380358372120174,0.00027472520504614,0.020085957330228266
CALCA,295.5982002168242,5.026105498481149,0.5471547690154476,9.18589361384009,4.081244080842647e-20,2.590039118584361e-16
POU2AF1,19.269224251616205,-1.4283422838995814,0.2747500278518932,-5.19869750357057,2.0068981190580256e-07,8.270244703354573e-05
GLI1,190.61759156366264,1.7012070836995734,0.4106325766573282,4.142893624144258,3.429510438284688e-05,0.004572344357866027
ENDOU,21.35754716228172,-1.85135258664016,0.3837266628129926,-4.824664966120449,1.4023880302892701e-06,0.00039731405883132887
GYS2,3.4780277598342493,3.357309395925975,1.0038429676795737,3.3444567567042287,0.000824438810833072,0.043295199849751616
TPD52L1,3761.025863504844,-1.031905690564083,0.2764376332157035,-3.7328697925831604,0.0001893104696915589,0.01589156220577475
PHACTR1,66.64437812244607,0.9212350846282505,0.2781575354632081,3.311918489262364,0.0009265853889675929,0.04644783724696792
GLP1R,3.1903115612681217,-2.5899276962023734,0.575976555233868,-4.496585273598099,6.905349245319724e-06,0.001381419585414401
SIM1,22.12292980304695,2.255026513318056,0.514620575950379,4.381920620164809,1.1763767210147931e-05,0.0020177086342984
SLC22A2,1.702565003334567,2.3059077429135675,0.6107306253945024,3.7756543507607185,0.0001595881649556611,0.014105548919799671
CLIC5,415.73421446682624,-2.635241553416348,0.47477263079703996,-5.550533839729453,2.8479857445145333e-08,1.7378737626767435e-05
PCDHB3,167.27518320907657,-1.4862706008542035,0.3855024643627616,-3.855411413026943,0.00011553516339735649,0.011349988451274051
HAVCR1,246.19801319473487,2.6765951714931044,0.5863724376936403,4.564667435633349,5.002867782589757e-06,0.001087301353488737
IRX4,125.66393441651299,-2.0067912063900573,0.5946948239597886,-3.374489108594882,0.0007395284227846439,0.040881491957107205
PDGFRB,179.8274356659766,1.4336653976833527,0.39348282549739716,3.643527251465353,0.00026892716448758715,0.019798904539108188
CD86,7.264116183315953,-1.491935851247145,0.3935774653890679,-3.7907044545152084,0.00015022061813457262,0.013503259019909699
LRRC31,23.390165728454296,-1.9223761398256036,0.5752285584915949,-3.341934456221357,0.0008319670379214669,0.04341964815836524
UPK1B,1125.1514237293313,-3.8917840040140637,0.5621552486917298,-6.92297014582925,4.422710021998079e-12,6.6827148432390974e-09
OTOF,13.202212184214932,1.4951304902044082,0.4480007596974325,3.337339184902674,0.0008458465473900368,0.04385548495953146
PDE1A,18.412837970872502,1.0712013134983256,0.3191257445260561,3.356674702284521,0.0007888586572738106,0.042282557523573114
TLX2,19.67948968587788,-1.4321683897646518,0.39103898655014413,-3.6624695721509615,0.0002497954312791614,0.018993422275615315
PRRX1,150.79589080066262,-1.5597251354551178,0.44746421106029755,-3.485698066800115,0.0004908546909983814,0.030126325338626
TNR,5.1546892039390455,1.7981114570914065,0.5086758072946903,3.534886918751592,0.0004079496991360683,0.02708086172235687
MRPL37,6382.797141408548,0.2427318529144899,0.06925111503097549,3.5050966732581537,0.00045644151034600106,0.02863641961199163
DLGAP3,84.98306330789147,1.2612852631616653,0.38304477543804516,3.2927880604017514,0.0009919922127907413,0.04826698406018956
MEF2D,4793.627340015508,0.48905380433416,0.1477828810424305,3.3092723655437863,0.0009353879403706314,0.04666791625141589
OLFML3,110.24466087554715,-1.404340165825198,0.37753028889469586,-3.7198079389516456,0.00019937433080905798,0.01638949971736326
RGS4,285.4919079935792,2.990612349656686,0.4314853182827903,6.930971282078883,4.1796090183302844e-12,6.6311586880319126e-09
IGSF21,2.5061674344297966,3.2705942890709863,0.9378775791707127,3.4872294228026024,0.0004880524935469632,0.03005022078629227
DPH5,1797.1644615359182,0.40469651709034155,0.11762516212403275,3.4405607591307663,0.0005805100826069902,0.03411141746518964
MTFR1L,2201.6633319412144,0.29994234674202197,0.08925141762829382,3.360645183152099,0.0007776065031661557,0.04210619787024793
FILIP1,113.44556712550568,1.439999340829969,0.3775691957689285,3.8138687079526616,0.00013680816730168754,0.012461893762593467
RARRES1,330.62001733527114,-1.6917533887467557,0.4317317792437255,-3.918528748822334,8.909110471620891e-05,0.009243790906575823
ESRRB,15.83213371656855,1.263101023386063,0.3440937488905826,3.6708049113316292,0.00024178784138611728,0.018621771832579823
MSX2,539.1823698333327,-1.398344542838454,0.39510119500066954,-3.539206057921653,0.00040133244792140945,0.02686641330167562
TEK,22.717061304290866,1.4448807527147598,0.3716056956487998,3.8882093833144573,0.00010098649233400683,0.010270520475161445
GRIA2,23.529303364805973,2.1185565197163583,0.42485595665843223,4.986528931780039,6.147370457984166e-07,0.00020751299149180378
CCDC170,13.265448630659785,-1.2593966194444495,0.36471429133158534,-3.453104661312684,0.0005541739447177837,0.03299154491527204
PDZD11,2840.0882958261795,0.43167468931670244,0.10403289705078263,4.149405635661426,3.3333966542287044e-05,0.004483079503552551
SOCS2,876.0183751220897,1.2587228685649319,0.28961679486613956,4.346166696398638,1.3853730119940458e-05,0.0022895453668532848
TNFRSF8,73.17344894144262,2.239707310908356,0.4133364790025598,5.418605481696392,6.006569719296079e-08,3.230414640050575e-05
TEX14,63.375229939496386,1.1442339416064229,0.2779740597162828,4.1163335268560575,3.849471403880973e-05,0.0049055251854035
IAPP,1.799447245874495,2.5242634353983204,0.6090597410997779,4.144525183753343,3.4051853449162154e-05,0.004559069037111242
AL139327.1,6.284365475037258,4.348954209838864,0.8692723794315846,5.002982163867481,5.645016561831798e-07,0.000192604323143532
FLT3,9.088988342525989,1.306279214151065,0.3902382540850947,3.347388936058073,0.000815766687340527,0.04316141364314288
FMOD,37.20532848546929,3.1395835043167737,0.4178070451961428,7.514434092040912,5.71576348942248e-14,1.2954777948776051e-10
EEPD1,815.3176314939946,-0.7649791102435693,0.2166522185851628,-3.530908269664764,0.00041413534317593086,0.027230056307443608
SFTPA1,71.08023472220654,-3.08098224873796,0.7387393633378276,-4.170594395860044,3.0380617713425787e-05,0.0041890369962992256
RNF11,5231.255402191909,0.337702789075182,0.10077379250514963,3.3510973506125126,0.0008049200033971596,0.04282849394234365
IL13RA2,257.69213030522843,2.3110883210126283,0.5519138177968621,4.18740797292966,2.8215836899501434e-05,0.0039969496457950004
C4BPA,14.489690868085262,2.213769246648353,0.5835928641293677,3.7933452972406747,0.0001486312451883836,0.013398346707592613
PCK1,4.281762068501596,1.561154148868543,0.4709539533212946,3.3148764074679957,0.0009168365134128555,0.046104816809989416
XG,41.82872166754446,1.7705631801370714,0.5303483331049582,3.338491081458098,0.0008423473433290861,0.04374553772696437
CXCL6,185.15717134227583,1.7261771617663941,0.5058467420862841,3.412450883141111,0.0006438152790941692,0.03725441259236707
GDF5,24.832011736466747,2.012260822610044,0.4650802233147067,4.326696173551125,1.5136251569818591e-05,0.002389494520208526
BPIFB1,59.089531442466864,-2.3029003353310915,0.598532586540584,-3.847577203175288,0.00011929169138399595,0.011575671740995644
TUBGCP3,3230.907114729389,-0.3148451737753273,0.09163222894720457,-3.435965460981316,0.0005904462411376929,0.03463114542983389
PROZ,19.128654556042253,-0.7011520562616843,0.2103599254461068,-3.3331066018147837,0.0008588202972527032,0.04423900463007391
CCR7,34.24078722558628,1.7726054915858558,0.3440909528000493,5.151560879939538,2.5832733642921693e-07,9.875885195464437e-05
IFI6,3550.705865299489,-1.2156044296667048,0.33459537165725883,-3.633058113284075,0.00028008190646524483,0.020290591264951332
SSX1,10.30422238700422,1.5202249504591085,0.43651731175015007,3.482622360070891,0.0004965282512222712,0.030415710307980477
POM121L9P,19.678518548212633,1.1380659481813054,0.2873846737598362,3.960078779748613,7.492504211448755e-05,0.008169919282937473
LRRC4,170.77700992933873,-2.3349295900580733,0.39118599708370894,-5.968847574977044,2.389351937145323e-09,2.1661864662159497e-06
THAP10,373.36838390384884,-0.47841361603017096,0.10781767369389143,-4.4372466928608585,9.11168485052319e-06,0.0016712304739419151
DPP6,5.6761810001428925,1.7039290138335421,0.4858531139252874,3.5070867408201187,0.00045304144432418807,0.02852273426557701
CCDC62,26.628271631272177,1.0546410268065538,0.23645354650447403,4.460246176881084,8.186556306253824e-06,0.001546235822343691
EDA2R,179.28574710958114,2.9006436732631804,0.495916725168385,5.849053935977431,4.943767761379278e-09,4.128176179903312e-06
IDO1,70.51601118690833,-1.7119764832979425,0.4454530859633772,-3.8432251055023383,0.00012142799646845896,0.011640579323083598
FMO5,315.8328756915125,-0.9176174634167775,0.24590694311592284,-3.731563866353314,0.00019029475070268386,0.01593203887743235
FCRLA,10.109301040008013,1.0362975123832932,0.2789538504768355,3.7149424917844893,0.0002032499132192756,0.016523754706278985
EMILIN2,458.24850609277075,-1.4599256980276412,0.36337744339999756,-4.017656364048411,5.8779830599937714e-05,0.006757763785386318
HSPA12B,52.918817946266586,1.132562899142968,0.2776302842557329,4.079392499197721,4.515354421167598e-05,0.0055533608968243815
SNAP25,786.3559418722829,2.19207233947691,0.47172869474410833,4.64689208839842,3.3697332564804757e-06,0.0008100379239498634
DPH2,3225.813601980286,0.3360707681912515,0.09551241709801928,3.5186081391528403,0.00043381697120136164,0.0278652759376324
SLC14A2,3.8827806129180336,1.8448938469321559,0.5172781533783324,3.56654120202679,0.0003617239598797613,0.02484385924446906
NMUR2,7.3496961332712845,-2.6459011525936926,0.6312024710252493,-4.191842196523739,2.766984391414895e-05,0.003937183036950046
CHI3L1,181.91647200418876,-2.207353641036395,0.4853656768915644,-4.547815690579909,5.42055740189898e-06,0.0011466647127977103
LGR6,195.27871586723344,-1.6848949018298671,0.4449008410719855,-3.7871245596437273,0.00015240071197437902,0.01358378368443545
TMCC2,438.7200754648502,0.8428920929531067,0.2532346590758412,3.3285020937859424,0.0008731434868180888,0.0446866386777819
KL,32.38834008064883,-1.8710346942723535,0.5310602122213298,-3.523206316749188,0.00042635932260562636,0.02755357976700434
NTS,596.8200281102901,4.022874709949288,0.47778313137646894,8.41987597670012,3.7688306945268215e-17,1.4948595846003822e-13
CA1,1.9983695655829843,-1.1316271701076248,0.3349254802244463,-3.3787431441444182,0.0007281800812781369,0.0405064057668443
CD180,3.7304769256887895,1.4116440823480647,0.3529241498396944,3.999851194624293,6.338232483612882e-05,0.007131860104167388
CHL1,142.23115226991223,-2.2342971933949465,0.5080490388150476,-4.397798288539485,1.0935453699537198e-05,0.0019065542930770045
SYT6,3.1116155098596403,-2.158184851980825,0.5363619523612535,-4.023747103014556,5.72794248540568e-05,0.006633333686292249
TIMM17A,6809.299271135676,0.3563316482789863,0.09263730259436756,3.8465244377770946,0.00011980518636206775,0.011583780364193464
DSG3,346.8560669501568,-2.668426698414347,0.5155294879569213,-5.176089362006245,2.2658496182952325e-07,8.987209279765752e-05
PDGFRA,79.37581601731263,1.644569288894122,0.36779490799926,4.471430281186576,7.769819066722093e-06,0.0015033178585741385
SDS,13.47803517708687,1.691858275924596,0.32349970247405757,5.229860376951263,1.6963811017872986e-07,7.177049165441703e-05
TESPA1,1.894181777075755,-0.9699824534085199,0.23561765398681508,-4.116764754235262,3.842278995655682e-05,0.0049055251854035
KRT85,2.651136765956869,2.5906203826514758,0.6382149038199806,4.059166226212424,4.924824751396659e-05,0.005896966573078014
KRT87P,182.49582458260468,2.36779481792549,0.5594912649313654,4.232049660714462,2.3157125972886367e-05,0.003401846130766932
AGT,211.68065436141404,1.236285962004351,0.2635499358419513,4.690898360702851,2.720080776280245e-06,0.0006796132528515626
SCN2A,62.52199274864082,1.3506295008258797,0.3962893324657021,3.408190405788361,0.0006539524578051562,0.037596355451773124
GYPC,112.75602835890015,1.674534714211139,0.4686588220932545,3.573035725075794,0.0003528665982018773,0.024340891364225584
GABBR2,279.3477674219365,-1.5557530469952336,0.4649817739028103,-3.3458366205132473,0.0008203471688359347,0.0431682189292422
FXYD2,13.98686242160766,2.475237168419526,0.4732305649300172,5.23050992867625,1.6904309686971857e-07,7.177049165441703e-05
ITGA11,267.0662320874756,1.609203541479224,0.40163617517522043,4.006620023152004,6.159383253641591e-05,0.0070303377705504076
BRDT,43.72891941510558,3.8715993437978997,0.7274823375974317,5.321915246195755,1.0268041188544339e-07,4.791400219907359e-05
CCDC54,1.7272007871370096,-1.6713697461769468,0.46933346140065774,-3.5611561579031377,0.000369225398828038,0.02524976536683723
MMRN1,8.261000748700862,2.476335768427093,0.5075488771263483,4.879009451163928,1.066199555197956e-06,0.0003253036354421764
ETFBKMT,135.83158385935621,0.47738024919664107,0.14004213817269923,3.4088329086202487,0.0006524142711965651,0.037596355451773124
PIANP,77.63682243828887,1.1507767317234467,0.3004663786885694,3.8299683869662373,0.00012815972244733747,0.012031467908214393
PPFIA2,38.7002975849548,2.340289271086066,0.4593676112336759,5.094589200141895,3.4949825281369724e-07,0.00012460594449473513
RTN1,272.24008167768176,2.5328363622672097,0.46490889805693447,5.448027286320144,5.093154622452409e-08,2.8859087379470964e-05
RHCG,46.015339278379706,1.9060533598762992,0.45029539442369754,4.232895524760424,2.3070169215725997e-05,0.003401846130766932
NKD1,593.0186594038636,-3.0664716254700317,0.40698042059107864,-7.53469078688463,4.8949334458795976e-14,1.1947779474708116e-10
CDH11,2007.9581292982318,2.28550541538728,0.5147718135976127,4.439841799834471,9.0025030182648e-06,0.0016608047864683742
CDH13,345.0127935800038,2.430200510757535,0.5370894454657429,4.524759388355063,6.0464254905793605e-06,0.0012539812238011351
DPEP3,6.10689846320031,4.797368791533935,0.8766148016440519,5.4726075609682665,4.434614292018139e-08,2.605828631481992e-05
SLC14A1,21.43669545589412,1.8629071552461425,0.4337134045005952,4.295249203540782,1.74497207836306e-05,0.0027410747038880325
TP53,4007.268319971871,-0.7602834965185336,0.21563911392470395,-3.525721668398278,0.00042233057187930916,0.027485308507597207
CBLN2,40.6557424596306,3.105533102938406,0.466163087231942,6.6619026430834305,2.7030507473327133e-11,3.7291523158093185e-08
CACNA1A,162.43419767652227,2.1810710790327437,0.4072474404674289,5.3556409747581535,8.52536448619466e-08,4.3311549352466375e-05
ITGA10,223.44495372207282,-1.0305883006643601,0.3009074259803073,-3.424934752962216,0.0006149470852576578,0.03586927566601239
ILDR2,254.75849052228403,2.573249895438524,0.4483751567840109,5.739055468405662,9.520603633162391e-09,6.713294975197241e-06
FAM163A,7.694730990127311,2.470603087965762,0.4782808995406799,5.165590117310604,2.3968151306511663e-07,9.389301346999033e-05
S100A7,57.06154701962423,4.525809299099196,0.6661933875852225,6.793536806938411,1.0941730532966133e-11,1.5781456888252198e-08
ACKR2,31.325345140408494,-1.1472142401343848,0.3366256033928539,-3.4079827219664733,0.0006544503849486368,0.037596355451773124
ITGA9,33.1877255648918,-0.9986313198519614,0.27371925755702,-3.6483780087848987,0.00026390115900980655,0.019515743859734362
IL17RD,764.1933562037985,-0.8537810598386641,0.26010080804242836,-3.2825006053014376,0.0010289076475641595,0.04954213742770614
HAPLN1,28.587671654925202,2.403691081213906,0.5191450755506587,4.630095120644849,3.6549779217186926e-06,0.0008654933166720585
IQGAP2,201.44297479026434,1.561300872809459,0.3735993067908546,4.179078612914809,2.926925058767775e-05,0.004127744846211568
LIX1,5.584191216140032,-1.5808250190731616,0.40652630568548087,-3.888616792971341,0.0001008171529214535,0.010270520475161445
MEGF10,29.26633569818646,-1.821189570119623,0.411893441227439,-4.421506603000265,9.801506861712866e-06,0.0017609993576796058
SPINK7,3.130625203476408,2.6278758704061578,0.677434869989633,3.8791564869496207,0.00010481930991141161,0.010592425231843955
SCUBE3,221.49630206064973,-1.2042286546846093,0.31177214447095064,-3.8625280546729956,0.00011221967324010156,0.011092967138883683
CLTRN,82.47076853854851,1.0842784398800092,0.3125690656657922,3.4689243401947873,0.0005225465907034347,0.031703491146483145
GPC3,179.25985600244232,-1.9935491778760805,0.44689053203850554,-4.460934020648059,8.160321316317833e-06,0.001546235822343691
PXDNL,14.424351746848973,-1.3535749081190618,0.3509379931710946,-3.8570201416155774,0.00011477770788135719,0.011310594561438958
TRIM55,248.8259227817728,2.0151169172257104,0.4841465701627913,4.162204260887648,3.151902120380291e-05,0.004292403698789142
RSPO2,10.228870186200073,-2.320979373046753,0.5255116607636876,-4.416608700316647,1.002614920465586e-05,0.0017873019124322194
FAM135B,2.6766440597120327,2.800708349207878,0.7120097478376649,3.933525289103805,8.370902729775976e-05,0.00882448885443593
NFIB,2888.7188251628518,0.7136250156484518,0.20513006862258157,3.478890347184786,0.0005034945615249274,0.030783017209532703
NTRK2,102.43029610465499,-2.228368728902091,0.43400467642298113,-5.1344348343618345,2.829931240489438e-07,0.00010690065260948853
COMMD3,2506.128022602336,0.5810756967678093,0.15161336984408677,3.8326151405074946,0.0001267882246302491,0.01197356296351915
MMP3,21.943895246033772,1.8475910454535878,0.43867155305538175,4.211786774375889,2.533586431988164e-05,0.003637702763503006
CLEC1A,4.465241534246444,-2.986142984184122,0.6003312027734578,-4.974159214760954,6.553143428555057e-07,0.00021660186888695888
FXYD4,105.07766688898312,16.003625377965164,3.2536966216485683,4.9185979023012045,8.716631786313475e-07,0.0002765874432115129
C11orf53,2.0032221702360467,-2.813610845140507,0.6915230038707534,-4.068716195110662,4.727288545638293e-05,0.00572525163517743
FREM2,774.1539832779256,-1.8215303785509418,0.44086384138835255,-4.131730043486088,3.600431180172776e-05,0.004701451925023142
MAT1A,62.29013032961267,1.4761666023213715,0.4468028542590658,3.3038432683455037,0.0009536913376370292,0.04711993484486279
ITIH2,12.284260833576651,1.770354370095969,0.4765360325938615,3.715048283882434,0.00020316489680095778,0.016523754706278985
ZNF385D,41.247421202559956,2.0564270780412492,0.5383702562570805,3.819726394875857,0.00013359978660960648,0.012323415200318091
GEMIN6,1294.1146434409843,0.362593555423808,0.09908123186246136,3.6595584108919708,0.00025265025084761844,0.01908772645153757
GRID2,12.75752954528523,2.8462199912041526,0.6156744039234541,4.622930518251688,3.7835648266942076e-06,0.0008827668787928963
BMP3,79.76557041884048,-1.7713255439705597,0.5033149054702118,-3.519318670516492,0.0004326566808761519,0.02784711793282186
GRM1,11.939439414326332,-1.0821125012450132,0.30878228615313935,-3.504451355439294,0.00045754915002410503,0.02863641961199163
KCNJ16,14.97451798547384,3.19074952893088,0.4381121496285416,7.282951480884958,3.26594714152431e-13,6.379730410779684e-10
AK5,152.27851826772286,1.5621652329200977,0.44801071922168756,3.4868925360401857,0.000488667672803467,0.03005022078629227
THY1,705.75869887449,2.7962077038355067,0.5130724984146411,5.449927081407788,5.039047622715286e-08,2.8859087379470964e-05
GPR15,41.40430777965826,3.2506581355163315,0.530411104960138,6.12856349559391,8.867603981264615e-10,9.076707804177661e-07
ADAMTS5,47.77138428071175,2.381816860856184,0.5208730286367501,4.572739861555072,4.813876536707097e-06,0.0010534421819741579
DKK2,18.41912455340329,-2.2526262479449835,0.4881246995479307,-4.614858150040797,3.93363888245172e-06,0.0009110824480224491
MAGEA8,17.913076891727396,1.6365364556955164,0.4333510357428456,3.7764683148620692,0.0001590677840984144,0.014098826416834603
NAA11,45.850381809881135,6.393890822857569,0.6745099302531342,9.47931310730745,2.559623959414988e-21,2.707314261873233e-17
ATP2B2,15.744648209363959,1.4788970609937544,0.4201207166605027,3.520171708620699,0.0004312675057866008,0.02781412444332242
SSBP3,2124.655413590476,0.5458799545475891,0.14186505308774197,3.847881790943738,0.00011914351369988427,0.011575671740995644
SLC34A2,516.8084592005443,-1.6693386001001316,0.4619186311109803,-3.613923508746841,0.00030159807298777927,0.02145741805824041
